quadkey	wkt
24174964	POLYGON ((103.88671875 17.2265625, 103.88671875 17.314453125, 103.974609375 17.314453125, 103.974609375 17.2265625, 103.88671875 17.2265625))
24174965	POLYGON ((103.974609375 17.2265625, 103.974609375 17.314453125, 104.0625 17.314453125, 104.0625 17.2265625, 103.974609375 17.2265625))
24175648	POLYGON ((104.0625 17.2265625, 104.0625 17.314453125, 104.150390625 17.314453125, 104.150390625 17.2265625, 104.0625 17.2265625))
24175649	POLYGON ((104.150390625 17.2265625, 104.150390625 17.314453125, 104.23828125 17.314453125, 104.23828125 17.2265625, 104.150390625 17.2265625))
24175652	POLYGON ((104.23828125 17.2265625, 104.23828125 17.314453125, 104.326171875 17.314453125, 104.326171875 17.2265625, 104.23828125 17.2265625))
24175653	POLYGON ((104.326171875 17.2265625, 104.326171875 17.314453125, 104.4140625 17.314453125, 104.4140625 17.2265625, 104.326171875 17.2265625))
24175664	POLYGON ((104.4140625 17.2265625, 104.4140625 17.314453125, 104.501953125 17.314453125, 104.501953125 17.2265625, 104.4140625 17.2265625))
24175665	POLYGON ((104.501953125 17.2265625, 104.501953125 17.314453125, 104.58984375 17.314453125, 104.58984375 17.2265625, 104.501953125 17.2265625))
24175668	POLYGON ((104.58984375 17.2265625, 104.58984375 17.314453125, 104.677734375 17.314453125, 104.677734375 17.2265625, 104.58984375 17.2265625))
24175669	POLYGON ((104.677734375 17.2265625, 104.677734375 17.314453125, 104.765625 17.314453125, 104.765625 17.2265625, 104.677734375 17.2265625))
24175712	POLYGON ((104.765625 17.2265625, 104.765625 17.314453125, 104.853515625 17.314453125, 104.853515625 17.2265625, 104.765625 17.2265625))
24162663	POLYGON ((97.998046875 17.314453125, 97.998046875 17.40234375, 98.0859375 17.40234375, 98.0859375 17.314453125, 97.998046875 17.314453125))
24162674	POLYGON ((98.0859375 17.314453125, 98.0859375 17.40234375, 98.173828125 17.40234375, 98.173828125 17.314453125, 98.0859375 17.314453125))
24162675	POLYGON ((98.173828125 17.314453125, 98.173828125 17.40234375, 98.26171875 17.40234375, 98.26171875 17.314453125, 98.173828125 17.314453125))
24162678	POLYGON ((98.26171875 17.314453125, 98.26171875 17.40234375, 98.349609375 17.40234375, 98.349609375 17.314453125, 98.26171875 17.314453125))
24162679	POLYGON ((98.349609375 17.314453125, 98.349609375 17.40234375, 98.4375 17.40234375, 98.4375 17.314453125, 98.349609375 17.314453125))
24163362	POLYGON ((98.4375 17.314453125, 98.4375 17.40234375, 98.525390625 17.40234375, 98.525390625 17.314453125, 98.4375 17.314453125))
24163363	POLYGON ((98.525390625 17.314453125, 98.525390625 17.40234375, 98.61328125 17.40234375, 98.61328125 17.314453125, 98.525390625 17.314453125))
24163366	POLYGON ((98.61328125 17.314453125, 98.61328125 17.40234375, 98.701171875 17.40234375, 98.701171875 17.314453125, 98.61328125 17.314453125))
24163367	POLYGON ((98.701171875 17.314453125, 98.701171875 17.40234375, 98.7890625 17.40234375, 98.7890625 17.314453125, 98.701171875 17.314453125))
24163378	POLYGON ((98.7890625 17.314453125, 98.7890625 17.40234375, 98.876953125 17.40234375, 98.876953125 17.314453125, 98.7890625 17.314453125))
24163379	POLYGON ((98.876953125 17.314453125, 98.876953125 17.40234375, 98.96484375 17.40234375, 98.96484375 17.314453125, 98.876953125 17.314453125))
24163382	POLYGON ((98.96484375 17.314453125, 98.96484375 17.40234375, 99.052734375 17.40234375, 99.052734375 17.314453125, 98.96484375 17.314453125))
24163383	POLYGON ((99.052734375 17.314453125, 99.052734375 17.40234375, 99.140625 17.40234375, 99.140625 17.314453125, 99.052734375 17.314453125))
24163426	POLYGON ((99.140625 17.314453125, 99.140625 17.40234375, 99.228515625 17.40234375, 99.228515625 17.314453125, 99.140625 17.314453125))
24163427	POLYGON ((99.228515625 17.314453125, 99.228515625 17.40234375, 99.31640625 17.40234375, 99.31640625 17.314453125, 99.228515625 17.314453125))
24163430	POLYGON ((99.31640625 17.314453125, 99.31640625 17.40234375, 99.404296875 17.40234375, 99.404296875 17.314453125, 99.31640625 17.314453125))
24163431	POLYGON ((99.404296875 17.314453125, 99.404296875 17.40234375, 99.4921875 17.40234375, 99.4921875 17.314453125, 99.404296875 17.314453125))
24163442	POLYGON ((99.4921875 17.314453125, 99.4921875 17.40234375, 99.580078125 17.40234375, 99.580078125 17.314453125, 99.4921875 17.314453125))
24163443	POLYGON ((99.580078125 17.314453125, 99.580078125 17.40234375, 99.66796875 17.40234375, 99.66796875 17.314453125, 99.580078125 17.314453125))
24163446	POLYGON ((99.66796875 17.314453125, 99.66796875 17.40234375, 99.755859375 17.40234375, 99.755859375 17.314453125, 99.66796875 17.314453125))
24163447	POLYGON ((99.755859375 17.314453125, 99.755859375 17.40234375, 99.84375 17.40234375, 99.84375 17.314453125, 99.755859375 17.314453125))
24163618	POLYGON ((99.84375 17.314453125, 99.84375 17.40234375, 99.931640625 17.40234375, 99.931640625 17.314453125, 99.84375 17.314453125))
24163619	POLYGON ((99.931640625 17.314453125, 99.931640625 17.40234375, 100.01953125 17.40234375, 100.01953125 17.314453125, 99.931640625 17.314453125))
24163622	POLYGON ((100.01953125 17.314453125, 100.01953125 17.40234375, 100.107421875 17.40234375, 100.107421875 17.314453125, 100.01953125 17.314453125))
24163623	POLYGON ((100.107421875 17.314453125, 100.107421875 17.40234375, 100.1953125 17.40234375, 100.1953125 17.314453125, 100.107421875 17.314453125))
24163634	POLYGON ((100.1953125 17.314453125, 100.1953125 17.40234375, 100.283203125 17.40234375, 100.283203125 17.314453125, 100.1953125 17.314453125))
24163635	POLYGON ((100.283203125 17.314453125, 100.283203125 17.40234375, 100.37109375 17.40234375, 100.37109375 17.314453125, 100.283203125 17.314453125))
24163638	POLYGON ((100.37109375 17.314453125, 100.37109375 17.40234375, 100.458984375 17.40234375, 100.458984375 17.314453125, 100.37109375 17.314453125))
24163639	POLYGON ((100.458984375 17.314453125, 100.458984375 17.40234375, 100.546875 17.40234375, 100.546875 17.314453125, 100.458984375 17.314453125))
24163682	POLYGON ((100.546875 17.314453125, 100.546875 17.40234375, 100.634765625 17.40234375, 100.634765625 17.314453125, 100.546875 17.314453125))
24163683	POLYGON ((100.634765625 17.314453125, 100.634765625 17.40234375, 100.72265625 17.40234375, 100.72265625 17.314453125, 100.634765625 17.314453125))
24163686	POLYGON ((100.72265625 17.314453125, 100.72265625 17.40234375, 100.810546875 17.40234375, 100.810546875 17.314453125, 100.72265625 17.314453125))
24163687	POLYGON ((100.810546875 17.314453125, 100.810546875 17.40234375, 100.8984375 17.40234375, 100.8984375 17.314453125, 100.810546875 17.314453125))
24163698	POLYGON ((100.8984375 17.314453125, 100.8984375 17.40234375, 100.986328125 17.40234375, 100.986328125 17.314453125, 100.8984375 17.314453125))
24163699	POLYGON ((100.986328125 17.314453125, 100.986328125 17.40234375, 101.07421875 17.40234375, 101.07421875 17.314453125, 100.986328125 17.314453125))
24163702	POLYGON ((101.07421875 17.314453125, 101.07421875 17.40234375, 101.162109375 17.40234375, 101.162109375 17.314453125, 101.07421875 17.314453125))
24163703	POLYGON ((101.162109375 17.314453125, 101.162109375 17.40234375, 101.25 17.40234375, 101.25 17.314453125, 101.162109375 17.314453125))
24174626	POLYGON ((101.25 17.314453125, 101.25 17.40234375, 101.337890625 17.40234375, 101.337890625 17.314453125, 101.25 17.314453125))
24174627	POLYGON ((101.337890625 17.314453125, 101.337890625 17.40234375, 101.42578125 17.40234375, 101.42578125 17.314453125, 101.337890625 17.314453125))
24174630	POLYGON ((101.42578125 17.314453125, 101.42578125 17.40234375, 101.513671875 17.40234375, 101.513671875 17.314453125, 101.42578125 17.314453125))
24174631	POLYGON ((101.513671875 17.314453125, 101.513671875 17.40234375, 101.6015625 17.40234375, 101.6015625 17.314453125, 101.513671875 17.314453125))
24174642	POLYGON ((101.6015625 17.314453125, 101.6015625 17.40234375, 101.689453125 17.40234375, 101.689453125 17.314453125, 101.6015625 17.314453125))
24174643	POLYGON ((101.689453125 17.314453125, 101.689453125 17.40234375, 101.77734375 17.40234375, 101.77734375 17.314453125, 101.689453125 17.314453125))
24174646	POLYGON ((101.77734375 17.314453125, 101.77734375 17.40234375, 101.865234375 17.40234375, 101.865234375 17.314453125, 101.77734375 17.314453125))
24174647	POLYGON ((101.865234375 17.314453125, 101.865234375 17.40234375, 101.953125 17.40234375, 101.953125 17.314453125, 101.865234375 17.314453125))
24174690	POLYGON ((101.953125 17.314453125, 101.953125 17.40234375, 102.041015625 17.40234375, 102.041015625 17.314453125, 101.953125 17.314453125))
24174691	POLYGON ((102.041015625 17.314453125, 102.041015625 17.40234375, 102.12890625 17.40234375, 102.12890625 17.314453125, 102.041015625 17.314453125))
24174694	POLYGON ((102.12890625 17.314453125, 102.12890625 17.40234375, 102.216796875 17.40234375, 102.216796875 17.314453125, 102.12890625 17.314453125))
24174695	POLYGON ((102.216796875 17.314453125, 102.216796875 17.40234375, 102.3046875 17.40234375, 102.3046875 17.314453125, 102.216796875 17.314453125))
24174706	POLYGON ((102.3046875 17.314453125, 102.3046875 17.40234375, 102.392578125 17.40234375, 102.392578125 17.314453125, 102.3046875 17.314453125))
24174707	POLYGON ((102.392578125 17.314453125, 102.392578125 17.40234375, 102.48046875 17.40234375, 102.48046875 17.314453125, 102.392578125 17.314453125))
24174710	POLYGON ((102.48046875 17.314453125, 102.48046875 17.40234375, 102.568359375 17.40234375, 102.568359375 17.314453125, 102.48046875 17.314453125))
24174711	POLYGON ((102.568359375 17.314453125, 102.568359375 17.40234375, 102.65625 17.40234375, 102.65625 17.314453125, 102.568359375 17.314453125))
24174882	POLYGON ((102.65625 17.314453125, 102.65625 17.40234375, 102.744140625 17.40234375, 102.744140625 17.314453125, 102.65625 17.314453125))
24174883	POLYGON ((102.744140625 17.314453125, 102.744140625 17.40234375, 102.83203125 17.40234375, 102.83203125 17.314453125, 102.744140625 17.314453125))
24174886	POLYGON ((102.83203125 17.314453125, 102.83203125 17.40234375, 102.919921875 17.40234375, 102.919921875 17.314453125, 102.83203125 17.314453125))
24174887	POLYGON ((102.919921875 17.314453125, 102.919921875 17.40234375, 103.0078125 17.40234375, 103.0078125 17.314453125, 102.919921875 17.314453125))
24174898	POLYGON ((103.0078125 17.314453125, 103.0078125 17.40234375, 103.095703125 17.40234375, 103.095703125 17.314453125, 103.0078125 17.314453125))
24174899	POLYGON ((103.095703125 17.314453125, 103.095703125 17.40234375, 103.18359375 17.40234375, 103.18359375 17.314453125, 103.095703125 17.314453125))
24174902	POLYGON ((103.18359375 17.314453125, 103.18359375 17.40234375, 103.271484375 17.40234375, 103.271484375 17.314453125, 103.18359375 17.314453125))
24174903	POLYGON ((103.271484375 17.314453125, 103.271484375 17.40234375, 103.359375 17.40234375, 103.359375 17.314453125, 103.271484375 17.314453125))
24174946	POLYGON ((103.359375 17.314453125, 103.359375 17.40234375, 103.447265625 17.40234375, 103.447265625 17.314453125, 103.359375 17.314453125))
24174947	POLYGON ((103.447265625 17.314453125, 103.447265625 17.40234375, 103.53515625 17.40234375, 103.53515625 17.314453125, 103.447265625 17.314453125))
24174950	POLYGON ((103.53515625 17.314453125, 103.53515625 17.40234375, 103.623046875 17.40234375, 103.623046875 17.314453125, 103.53515625 17.314453125))
24174951	POLYGON ((103.623046875 17.314453125, 103.623046875 17.40234375, 103.7109375 17.40234375, 103.7109375 17.314453125, 103.623046875 17.314453125))
24174962	POLYGON ((103.7109375 17.314453125, 103.7109375 17.40234375, 103.798828125 17.40234375, 103.798828125 17.314453125, 103.7109375 17.314453125))
24174963	POLYGON ((103.798828125 17.314453125, 103.798828125 17.40234375, 103.88671875 17.40234375, 103.88671875 17.314453125, 103.798828125 17.314453125))
24174966	POLYGON ((103.88671875 17.314453125, 103.88671875 17.40234375, 103.974609375 17.40234375, 103.974609375 17.314453125, 103.88671875 17.314453125))
24174967	POLYGON ((103.974609375 17.314453125, 103.974609375 17.40234375, 104.0625 17.40234375, 104.0625 17.314453125, 103.974609375 17.314453125))
24175650	POLYGON ((104.0625 17.314453125, 104.0625 17.40234375, 104.150390625 17.40234375, 104.150390625 17.314453125, 104.0625 17.314453125))
24175651	POLYGON ((104.150390625 17.314453125, 104.150390625 17.40234375, 104.23828125 17.40234375, 104.23828125 17.314453125, 104.150390625 17.314453125))
24175654	POLYGON ((104.23828125 17.314453125, 104.23828125 17.40234375, 104.326171875 17.40234375, 104.326171875 17.314453125, 104.23828125 17.314453125))
24175655	POLYGON ((104.326171875 17.314453125, 104.326171875 17.40234375, 104.4140625 17.40234375, 104.4140625 17.314453125, 104.326171875 17.314453125))
24175666	POLYGON ((104.4140625 17.314453125, 104.4140625 17.40234375, 104.501953125 17.40234375, 104.501953125 17.314453125, 104.4140625 17.314453125))
24175667	POLYGON ((104.501953125 17.314453125, 104.501953125 17.40234375, 104.58984375 17.40234375, 104.58984375 17.314453125, 104.501953125 17.314453125))
24175670	POLYGON ((104.58984375 17.314453125, 104.58984375 17.40234375, 104.677734375 17.40234375, 104.677734375 17.314453125, 104.58984375 17.314453125))
24175671	POLYGON ((104.677734375 17.314453125, 104.677734375 17.40234375, 104.765625 17.40234375, 104.765625 17.314453125, 104.677734375 17.314453125))
24175714	POLYGON ((104.765625 17.314453125, 104.765625 17.40234375, 104.853515625 17.40234375, 104.853515625 17.314453125, 104.765625 17.314453125))
24162669	POLYGON ((97.998046875 17.40234375, 97.998046875 17.490234375, 98.0859375 17.490234375, 98.0859375 17.40234375, 97.998046875 17.40234375))
24162680	POLYGON ((98.0859375 17.40234375, 98.0859375 17.490234375, 98.173828125 17.490234375, 98.173828125 17.40234375, 98.0859375 17.40234375))
24162681	POLYGON ((98.173828125 17.40234375, 98.173828125 17.490234375, 98.26171875 17.490234375, 98.26171875 17.40234375, 98.173828125 17.40234375))
24162684	POLYGON ((98.26171875 17.40234375, 98.26171875 17.490234375, 98.349609375 17.490234375, 98.349609375 17.40234375, 98.26171875 17.40234375))
24162685	POLYGON ((98.349609375 17.40234375, 98.349609375 17.490234375, 98.4375 17.490234375, 98.4375 17.40234375, 98.349609375 17.40234375))
24163368	POLYGON ((98.4375 17.40234375, 98.4375 17.490234375, 98.525390625 17.490234375, 98.525390625 17.40234375, 98.4375 17.40234375))
24163369	POLYGON ((98.525390625 17.40234375, 98.525390625 17.490234375, 98.61328125 17.490234375, 98.61328125 17.40234375, 98.525390625 17.40234375))
24163372	POLYGON ((98.61328125 17.40234375, 98.61328125 17.490234375, 98.701171875 17.490234375, 98.701171875 17.40234375, 98.61328125 17.40234375))
24163373	POLYGON ((98.701171875 17.40234375, 98.701171875 17.490234375, 98.7890625 17.490234375, 98.7890625 17.40234375, 98.701171875 17.40234375))
24163384	POLYGON ((98.7890625 17.40234375, 98.7890625 17.490234375, 98.876953125 17.490234375, 98.876953125 17.40234375, 98.7890625 17.40234375))
24163385	POLYGON ((98.876953125 17.40234375, 98.876953125 17.490234375, 98.96484375 17.490234375, 98.96484375 17.40234375, 98.876953125 17.40234375))
24163388	POLYGON ((98.96484375 17.40234375, 98.96484375 17.490234375, 99.052734375 17.490234375, 99.052734375 17.40234375, 98.96484375 17.40234375))
24163389	POLYGON ((99.052734375 17.40234375, 99.052734375 17.490234375, 99.140625 17.490234375, 99.140625 17.40234375, 99.052734375 17.40234375))
24163432	POLYGON ((99.140625 17.40234375, 99.140625 17.490234375, 99.228515625 17.490234375, 99.228515625 17.40234375, 99.140625 17.40234375))
24163433	POLYGON ((99.228515625 17.40234375, 99.228515625 17.490234375, 99.31640625 17.490234375, 99.31640625 17.40234375, 99.228515625 17.40234375))
24163436	POLYGON ((99.31640625 17.40234375, 99.31640625 17.490234375, 99.404296875 17.490234375, 99.404296875 17.40234375, 99.31640625 17.40234375))
24163437	POLYGON ((99.404296875 17.40234375, 99.404296875 17.490234375, 99.4921875 17.490234375, 99.4921875 17.40234375, 99.404296875 17.40234375))
24163448	POLYGON ((99.4921875 17.40234375, 99.4921875 17.490234375, 99.580078125 17.490234375, 99.580078125 17.40234375, 99.4921875 17.40234375))
24163449	POLYGON ((99.580078125 17.40234375, 99.580078125 17.490234375, 99.66796875 17.490234375, 99.66796875 17.40234375, 99.580078125 17.40234375))
24163452	POLYGON ((99.66796875 17.40234375, 99.66796875 17.490234375, 99.755859375 17.490234375, 99.755859375 17.40234375, 99.66796875 17.40234375))
24163453	POLYGON ((99.755859375 17.40234375, 99.755859375 17.490234375, 99.84375 17.490234375, 99.84375 17.40234375, 99.755859375 17.40234375))
24163624	POLYGON ((99.84375 17.40234375, 99.84375 17.490234375, 99.931640625 17.490234375, 99.931640625 17.40234375, 99.84375 17.40234375))
24163625	POLYGON ((99.931640625 17.40234375, 99.931640625 17.490234375, 100.01953125 17.490234375, 100.01953125 17.40234375, 99.931640625 17.40234375))
24163628	POLYGON ((100.01953125 17.40234375, 100.01953125 17.490234375, 100.107421875 17.490234375, 100.107421875 17.40234375, 100.01953125 17.40234375))
24163629	POLYGON ((100.107421875 17.40234375, 100.107421875 17.490234375, 100.1953125 17.490234375, 100.1953125 17.40234375, 100.107421875 17.40234375))
24163640	POLYGON ((100.1953125 17.40234375, 100.1953125 17.490234375, 100.283203125 17.490234375, 100.283203125 17.40234375, 100.1953125 17.40234375))
24163641	POLYGON ((100.283203125 17.40234375, 100.283203125 17.490234375, 100.37109375 17.490234375, 100.37109375 17.40234375, 100.283203125 17.40234375))
24163644	POLYGON ((100.37109375 17.40234375, 100.37109375 17.490234375, 100.458984375 17.490234375, 100.458984375 17.40234375, 100.37109375 17.40234375))
24163645	POLYGON ((100.458984375 17.40234375, 100.458984375 17.490234375, 100.546875 17.490234375, 100.546875 17.40234375, 100.458984375 17.40234375))
24163688	POLYGON ((100.546875 17.40234375, 100.546875 17.490234375, 100.634765625 17.490234375, 100.634765625 17.40234375, 100.546875 17.40234375))
24163689	POLYGON ((100.634765625 17.40234375, 100.634765625 17.490234375, 100.72265625 17.490234375, 100.72265625 17.40234375, 100.634765625 17.40234375))
24163692	POLYGON ((100.72265625 17.40234375, 100.72265625 17.490234375, 100.810546875 17.490234375, 100.810546875 17.40234375, 100.72265625 17.40234375))
24163693	POLYGON ((100.810546875 17.40234375, 100.810546875 17.490234375, 100.8984375 17.490234375, 100.8984375 17.40234375, 100.810546875 17.40234375))
24163704	POLYGON ((100.8984375 17.40234375, 100.8984375 17.490234375, 100.986328125 17.490234375, 100.986328125 17.40234375, 100.8984375 17.40234375))
24163705	POLYGON ((100.986328125 17.40234375, 100.986328125 17.490234375, 101.07421875 17.490234375, 101.07421875 17.40234375, 100.986328125 17.40234375))
24163708	POLYGON ((101.07421875 17.40234375, 101.07421875 17.490234375, 101.162109375 17.490234375, 101.162109375 17.40234375, 101.07421875 17.40234375))
24163709	POLYGON ((101.162109375 17.40234375, 101.162109375 17.490234375, 101.25 17.490234375, 101.25 17.40234375, 101.162109375 17.40234375))
24174632	POLYGON ((101.25 17.40234375, 101.25 17.490234375, 101.337890625 17.490234375, 101.337890625 17.40234375, 101.25 17.40234375))
24174633	POLYGON ((101.337890625 17.40234375, 101.337890625 17.490234375, 101.42578125 17.490234375, 101.42578125 17.40234375, 101.337890625 17.40234375))
24174636	POLYGON ((101.42578125 17.40234375, 101.42578125 17.490234375, 101.513671875 17.490234375, 101.513671875 17.40234375, 101.42578125 17.40234375))
24174637	POLYGON ((101.513671875 17.40234375, 101.513671875 17.490234375, 101.6015625 17.490234375, 101.6015625 17.40234375, 101.513671875 17.40234375))
24174648	POLYGON ((101.6015625 17.40234375, 101.6015625 17.490234375, 101.689453125 17.490234375, 101.689453125 17.40234375, 101.6015625 17.40234375))
24174649	POLYGON ((101.689453125 17.40234375, 101.689453125 17.490234375, 101.77734375 17.490234375, 101.77734375 17.40234375, 101.689453125 17.40234375))
24174652	POLYGON ((101.77734375 17.40234375, 101.77734375 17.490234375, 101.865234375 17.490234375, 101.865234375 17.40234375, 101.77734375 17.40234375))
24174653	POLYGON ((101.865234375 17.40234375, 101.865234375 17.490234375, 101.953125 17.490234375, 101.953125 17.40234375, 101.865234375 17.40234375))
24174696	POLYGON ((101.953125 17.40234375, 101.953125 17.490234375, 102.041015625 17.490234375, 102.041015625 17.40234375, 101.953125 17.40234375))
24174697	POLYGON ((102.041015625 17.40234375, 102.041015625 17.490234375, 102.12890625 17.490234375, 102.12890625 17.40234375, 102.041015625 17.40234375))
24174700	POLYGON ((102.12890625 17.40234375, 102.12890625 17.490234375, 102.216796875 17.490234375, 102.216796875 17.40234375, 102.12890625 17.40234375))
24174701	POLYGON ((102.216796875 17.40234375, 102.216796875 17.490234375, 102.3046875 17.490234375, 102.3046875 17.40234375, 102.216796875 17.40234375))
24174712	POLYGON ((102.3046875 17.40234375, 102.3046875 17.490234375, 102.392578125 17.490234375, 102.392578125 17.40234375, 102.3046875 17.40234375))
24174713	POLYGON ((102.392578125 17.40234375, 102.392578125 17.490234375, 102.48046875 17.490234375, 102.48046875 17.40234375, 102.392578125 17.40234375))
24174716	POLYGON ((102.48046875 17.40234375, 102.48046875 17.490234375, 102.568359375 17.490234375, 102.568359375 17.40234375, 102.48046875 17.40234375))
24174717	POLYGON ((102.568359375 17.40234375, 102.568359375 17.490234375, 102.65625 17.490234375, 102.65625 17.40234375, 102.568359375 17.40234375))
24174888	POLYGON ((102.65625 17.40234375, 102.65625 17.490234375, 102.744140625 17.490234375, 102.744140625 17.40234375, 102.65625 17.40234375))
24174889	POLYGON ((102.744140625 17.40234375, 102.744140625 17.490234375, 102.83203125 17.490234375, 102.83203125 17.40234375, 102.744140625 17.40234375))
24174892	POLYGON ((102.83203125 17.40234375, 102.83203125 17.490234375, 102.919921875 17.490234375, 102.919921875 17.40234375, 102.83203125 17.40234375))
24174893	POLYGON ((102.919921875 17.40234375, 102.919921875 17.490234375, 103.0078125 17.490234375, 103.0078125 17.40234375, 102.919921875 17.40234375))
24174904	POLYGON ((103.0078125 17.40234375, 103.0078125 17.490234375, 103.095703125 17.490234375, 103.095703125 17.40234375, 103.0078125 17.40234375))
24174905	POLYGON ((103.095703125 17.40234375, 103.095703125 17.490234375, 103.18359375 17.490234375, 103.18359375 17.40234375, 103.095703125 17.40234375))
24174908	POLYGON ((103.18359375 17.40234375, 103.18359375 17.490234375, 103.271484375 17.490234375, 103.271484375 17.40234375, 103.18359375 17.40234375))
24174909	POLYGON ((103.271484375 17.40234375, 103.271484375 17.490234375, 103.359375 17.490234375, 103.359375 17.40234375, 103.271484375 17.40234375))
24174952	POLYGON ((103.359375 17.40234375, 103.359375 17.490234375, 103.447265625 17.490234375, 103.447265625 17.40234375, 103.359375 17.40234375))
24174953	POLYGON ((103.447265625 17.40234375, 103.447265625 17.490234375, 103.53515625 17.490234375, 103.53515625 17.40234375, 103.447265625 17.40234375))
24174956	POLYGON ((103.53515625 17.40234375, 103.53515625 17.490234375, 103.623046875 17.490234375, 103.623046875 17.40234375, 103.53515625 17.40234375))
24174957	POLYGON ((103.623046875 17.40234375, 103.623046875 17.490234375, 103.7109375 17.490234375, 103.7109375 17.40234375, 103.623046875 17.40234375))
24174968	POLYGON ((103.7109375 17.40234375, 103.7109375 17.490234375, 103.798828125 17.490234375, 103.798828125 17.40234375, 103.7109375 17.40234375))
24174969	POLYGON ((103.798828125 17.40234375, 103.798828125 17.490234375, 103.88671875 17.490234375, 103.88671875 17.40234375, 103.798828125 17.40234375))
24174972	POLYGON ((103.88671875 17.40234375, 103.88671875 17.490234375, 103.974609375 17.490234375, 103.974609375 17.40234375, 103.88671875 17.40234375))
24174973	POLYGON ((103.974609375 17.40234375, 103.974609375 17.490234375, 104.0625 17.490234375, 104.0625 17.40234375, 103.974609375 17.40234375))
24175656	POLYGON ((104.0625 17.40234375, 104.0625 17.490234375, 104.150390625 17.490234375, 104.150390625 17.40234375, 104.0625 17.40234375))
24175657	POLYGON ((104.150390625 17.40234375, 104.150390625 17.490234375, 104.23828125 17.490234375, 104.23828125 17.40234375, 104.150390625 17.40234375))
24175660	POLYGON ((104.23828125 17.40234375, 104.23828125 17.490234375, 104.326171875 17.490234375, 104.326171875 17.40234375, 104.23828125 17.40234375))
24175661	POLYGON ((104.326171875 17.40234375, 104.326171875 17.490234375, 104.4140625 17.490234375, 104.4140625 17.40234375, 104.326171875 17.40234375))
24175672	POLYGON ((104.4140625 17.40234375, 104.4140625 17.490234375, 104.501953125 17.490234375, 104.501953125 17.40234375, 104.4140625 17.40234375))
24175673	POLYGON ((104.501953125 17.40234375, 104.501953125 17.490234375, 104.58984375 17.490234375, 104.58984375 17.40234375, 104.501953125 17.40234375))
24175676	POLYGON ((104.58984375 17.40234375, 104.58984375 17.490234375, 104.677734375 17.490234375, 104.677734375 17.40234375, 104.58984375 17.40234375))
24175677	POLYGON ((104.677734375 17.40234375, 104.677734375 17.490234375, 104.765625 17.490234375, 104.765625 17.40234375, 104.677734375 17.40234375))
24175720	POLYGON ((104.765625 17.40234375, 104.765625 17.490234375, 104.853515625 17.490234375, 104.853515625 17.40234375, 104.765625 17.40234375))
24162667	POLYGON ((97.822265625 17.490234375, 97.822265625 17.578125, 97.91015625 17.578125, 97.91015625 17.490234375, 97.822265625 17.490234375))
24162670	POLYGON ((97.91015625 17.490234375, 97.91015625 17.578125, 97.998046875 17.578125, 97.998046875 17.490234375, 97.91015625 17.490234375))
24162671	POLYGON ((97.998046875 17.490234375, 97.998046875 17.578125, 98.0859375 17.578125, 98.0859375 17.490234375, 97.998046875 17.490234375))
24162682	POLYGON ((98.0859375 17.490234375, 98.0859375 17.578125, 98.173828125 17.578125, 98.173828125 17.490234375, 98.0859375 17.490234375))
24162683	POLYGON ((98.173828125 17.490234375, 98.173828125 17.578125, 98.26171875 17.578125, 98.26171875 17.490234375, 98.173828125 17.490234375))
24162686	POLYGON ((98.26171875 17.490234375, 98.26171875 17.578125, 98.349609375 17.578125, 98.349609375 17.490234375, 98.26171875 17.490234375))
24162687	POLYGON ((98.349609375 17.490234375, 98.349609375 17.578125, 98.4375 17.578125, 98.4375 17.490234375, 98.349609375 17.490234375))
24163370	POLYGON ((98.4375 17.490234375, 98.4375 17.578125, 98.525390625 17.578125, 98.525390625 17.490234375, 98.4375 17.490234375))
24163371	POLYGON ((98.525390625 17.490234375, 98.525390625 17.578125, 98.61328125 17.578125, 98.61328125 17.490234375, 98.525390625 17.490234375))
24163374	POLYGON ((98.61328125 17.490234375, 98.61328125 17.578125, 98.701171875 17.578125, 98.701171875 17.490234375, 98.61328125 17.490234375))
24163375	POLYGON ((98.701171875 17.490234375, 98.701171875 17.578125, 98.7890625 17.578125, 98.7890625 17.490234375, 98.701171875 17.490234375))
24163386	POLYGON ((98.7890625 17.490234375, 98.7890625 17.578125, 98.876953125 17.578125, 98.876953125 17.490234375, 98.7890625 17.490234375))
24163387	POLYGON ((98.876953125 17.490234375, 98.876953125 17.578125, 98.96484375 17.578125, 98.96484375 17.490234375, 98.876953125 17.490234375))
24163390	POLYGON ((98.96484375 17.490234375, 98.96484375 17.578125, 99.052734375 17.578125, 99.052734375 17.490234375, 98.96484375 17.490234375))
24163391	POLYGON ((99.052734375 17.490234375, 99.052734375 17.578125, 99.140625 17.578125, 99.140625 17.490234375, 99.052734375 17.490234375))
24163434	POLYGON ((99.140625 17.490234375, 99.140625 17.578125, 99.228515625 17.578125, 99.228515625 17.490234375, 99.140625 17.490234375))
24163435	POLYGON ((99.228515625 17.490234375, 99.228515625 17.578125, 99.31640625 17.578125, 99.31640625 17.490234375, 99.228515625 17.490234375))
24163438	POLYGON ((99.31640625 17.490234375, 99.31640625 17.578125, 99.404296875 17.578125, 99.404296875 17.490234375, 99.31640625 17.490234375))
24163439	POLYGON ((99.404296875 17.490234375, 99.404296875 17.578125, 99.4921875 17.578125, 99.4921875 17.490234375, 99.404296875 17.490234375))
